time,payload_x_position,payload_y_position,payload_z_position,payload_x_velocity,payload_y_velocity,payload_z_velocity,half_times,payload_x_acceleration,payload_y_acceleration,payload_z_acceleration
28.38,29.305,0,6.20253,1.05634e-027,0,-3.75925,28.385,-2.81016e-028,-0,6.91923e-005
28.39,29.305,0,6.16494,1.02877e-027,0,-3.75924,28.395,-2.73683e-028,-0,6.9192e-005
28.4,29.305,0,6.12735,1.00192e-027,0,-3.75924,28.405,-2.66541e-028,-0,6.91917e-005
28.41,29.305,0,6.08975,9.75773e-028,0,-3.75923,28.415,-2.59585e-028,-0,6.91914e-005
28.42,29.305,0,6.05216,9.50308e-028,0,-3.75922,28.425,-2.52811e-028,-0,6.91911e-005
28.43,29.305,0,6.01457,9.25507e-028,0,-3.75922,28.435,-2.46214e-028,-0,6.91908e-005
28.44,29.305,0,5.97698,9.01353e-028,0,-3.75921,28.445,-2.39789e-028,-0,6.91905e-005
28.45,29.305,0,5.93939,8.7783e-028,0,-3.7592,28.455,-2.33531e-028,-0,6.91902e-005
28.46,29.305,0,5.90179,8.54921e-028,0,-3.7592,28.465,-2.27437e-028,-0,6.91898e-005
28.47,29.305,0,5.8642,8.32609e-028,0,-3.75919,28.475,-2.21502e-028,-0,6.91895e-005
28.48,29.305,0,5.82661,8.1088e-028,0,-3.75918,28.485,-2.15721e-028,-0,6.91892e-005
28.49,29.305,0,5.78902,7.89717e-028,0,-3.75918,28.495,-2.10092e-028,-0,6.91889e-005
28.5,29.305,0,5.75143,7.69107e-028,0,-3.75917,28.505,-2.04609e-028,-0,6.91886e-005
28.51,29.305,0,5.71383,7.49035e-028,0,-3.75916,28.515,-1.9927e-028,-0,6.91883e-005
28.52,29.305,0,5.67624,7.29487e-028,0,-3.75916,28.525,-1.94069e-028,-0,6.9188e-005
28.53,29.305,0,5.63865,7.10449e-028,0,-3.75915,28.535,-1.89005e-028,-0,6.91877e-005
28.54,29.305,0,5.60106,6.91907e-028,0,-3.75914,28.545,-1.84073e-028,-0,6.91874e-005
28.55,29.305,0,5.56347,6.7385e-028,0,-3.75914,28.555,-1.79269e-028,-0,6.91871e-005
28.56,29.305,0,5.52588,6.56264e-028,0,-3.75913,28.565,-1.74591e-028,-0,6.91868e-005
28.57,29.305,0,5.48829,6.39136e-028,0,-3.75912,28.575,-1.70034e-028,-0,6.91865e-005
28.58,29.305,0,5.45069,6.22456e-028,0,-3.75912,28.585,-1.65597e-028,-0,6.91861e-005
28.59,29.305,0,5.4131,6.06211e-028,0,-3.75911,28.595,-1.61276e-028,-0,6.91858e-005
28.6,29.305,0,5.37551,5.9039e-028,0,-3.7591,28.605,-1.57067e-028,-0,6.91855e-005
